[INFO ] 2018-05-22 11:37:57,758 -- WorkingPath: /Users/igorsantana/Projects/v2-tcc-pesquisa/datasets/CARSKit.Workspace/
[INFO ] 2018-05-22 11:37:57,770 -- Your original rating data path: /Users/igorsantana/Projects/v2-tcc-pesquisa/datasets/reduzido.csv
[INFO ] 2018-05-22 11:37:57,771 -- Current working path: /Users/igorsantana/Projects/v2-tcc-pesquisa/datasets/CARSKit.Workspace/
[WARN ] 2018-05-22 11:37:57,775 -- You rating data is in Compact format. CARSKit is working on transformation on the data format...
[INFO ] 2018-05-22 11:37:58,066 -- Data transformaton completed (from Compact to Binary format). See new rating file: /Users/igorsantana/Projects/v2-tcc-pesquisa/datasets/CARSKit.Workspace/ratings_binary.txt
[INFO ] 2018-05-22 11:37:58,090 -- Dataset: ...ARSKit.Workspace/ratings_binary.txt
[INFO ] 2018-05-22 11:37:58,093 -- DataPath: /Users/igorsantana/Projects/v2-tcc-pesquisa/datasets/CARSKit.Workspace/ratings_binary.txt
[INFO ] 2018-05-22 11:37:58,619 -- Rating data set has been successfully loaded.
[INFO ] 2018-05-22 11:37:58,628 -- 
/***************************************************************************************************
 *
 * Dataset: /Users/igorsantana/Projects/v2-tcc-pesquisa/datasets/CARSKit.Workspace/ratings_binary.txt
 * 
 * Statistics of U-I-C Matrix:
 * User amount: 548
 * Item amount: 549
 * Rate amount: 607
 * Context dimensions: 2 (latitude, longitude)
 * Context conditions: 1096 (latitude: 548, longitude: 548)
 * Context situations: 547
 * Data density: 0.00000067185363493266%
 * Scale distribution: [2.0 x 61, 4.0 x 194, 1.0 x 33, 5.0 x 180, 3.0 x 139]
 * Average value of all ratings: 3.703460
 * Standard deviation of all ratings: 1.152765
 * Mode of all rating values: 4.000000
 * Median of all rating values: 4.000000
 *
 ***************************************************************************************************/
[INFO ] 2018-05-22 11:37:58,631 -- With Setup: cv -k 10 -p on --rand-seed 1 --test-view all
[DEBUG] 2018-05-22 11:37:58,640 -- Fold [1]: training amount: 546, test amount: 61
[DEBUG] 2018-05-22 11:37:58,647 -- Fold [2]: training amount: 546, test amount: 61
[DEBUG] 2018-05-22 11:37:58,662 -- Fold [3]: training amount: 546, test amount: 61
[DEBUG] 2018-05-22 11:37:58,679 -- Fold [4]: training amount: 547, test amount: 60
[DEBUG] 2018-05-22 11:37:58,699 -- Fold [5]: training amount: 546, test amount: 61
[DEBUG] 2018-05-22 11:37:58,728 -- Fold [6]: training amount: 546, test amount: 61
[DEBUG] 2018-05-22 11:37:58,756 -- Fold [7]: training amount: 547, test amount: 60
[DEBUG] 2018-05-22 11:37:58,840 -- Fold [8]: training amount: 546, test amount: 61
[DEBUG] 2018-05-22 11:37:58,847 -- Fold [9]: training amount: 546, test amount: 61
[DEBUG] 2018-05-22 11:37:58,850 -- Fold [10]: training amount: 547, test amount: 60
[DEBUG] 2018-05-22 11:38:31,330 -- BPR fold [1] iter 120: loss = 363.0728, delta_loss = 1.8435547, learn_rate = 5.1587303E-8
[DEBUG] 2018-05-22 11:38:31,338 -- BPR fold [5] iter 119: loss = 281.5004, delta_loss = -1.7733669, learn_rate = 2.00655E-6
[DEBUG] 2018-05-22 11:38:31,339 -- BPR fold [3] iter 120: loss = 285.12698, delta_loss = -0.5687024, learn_rate = 2.1068774E-6
[DEBUG] 2018-05-22 11:38:31,363 -- BPR fold [7] iter 121: loss = 313.27637, delta_loss = -6.370572, learn_rate = 2.5793652E-8
[DEBUG] 2018-05-22 11:38:31,414 -- BPR fold [4] iter 119: loss = 361.92712, delta_loss = 4.8853865, learn_rate = 1.2029763E-9
[DEBUG] 2018-05-22 11:38:31,419 -- BPR fold [8] iter 120: loss = 311.32928, delta_loss = 0.09920578, learn_rate = 1.263125E-9
[DEBUG] 2018-05-22 11:38:31,441 -- BPR fold [6] iter 120: loss = 338.39825, delta_loss = -0.28029713, learn_rate = 2.4565383E-8
[DEBUG] 2018-05-22 11:38:31,504 -- BPR fold [10] iter 118: loss = 366.80716, delta_loss = -1.8297491, learn_rate = 1.06102505E-8
[DEBUG] 2018-05-22 11:38:31,520 -- BPR fold [2] iter 120: loss = 325.51074, delta_loss = 3.6695547, learn_rate = 5.1587303E-8
[DEBUG] 2018-05-22 11:38:31,536 -- BPR fold [9] iter 122: loss = 302.74338, delta_loss = -3.2806764, learn_rate = 1.194375E-7
[DEBUG] 2018-05-22 11:38:31,568 -- BPR fold [1] iter 121: loss = 360.5381, delta_loss = 2.5347173, learn_rate = 5.416667E-8
[DEBUG] 2018-05-22 11:38:31,596 -- BPR fold [5] iter 120: loss = 283.36343, delta_loss = -1.8630291, learn_rate = 1.003275E-6
[DEBUG] 2018-05-22 11:38:31,601 -- BPR fold [3] iter 121: loss = 288.51678, delta_loss = -3.3897731, learn_rate = 1.0534387E-6
[DEBUG] 2018-05-22 11:38:31,623 -- BPR fold [7] iter 122: loss = 310.56833, delta_loss = 2.7080286, learn_rate = 1.2896826E-8
[DEBUG] 2018-05-22 11:38:31,679 -- BPR fold [8] iter 121: loss = 309.11072, delta_loss = 2.2185686, learn_rate = 1.3262813E-9
[DEBUG] 2018-05-22 11:38:31,681 -- BPR fold [4] iter 120: loss = 367.23196, delta_loss = -5.3048463, learn_rate = 1.263125E-9
[DEBUG] 2018-05-22 11:38:31,692 -- BPR fold [6] iter 121: loss = 337.61334, delta_loss = 0.7849289, learn_rate = 1.2282691E-8
[DEBUG] 2018-05-22 11:38:31,749 -- BPR fold [10] iter 119: loss = 368.3167, delta_loss = -1.5095695, learn_rate = 5.3051252E-9
[DEBUG] 2018-05-22 11:38:31,769 -- BPR fold [2] iter 121: loss = 326.26743, delta_loss = -0.75667983, learn_rate = 5.416667E-8
[DEBUG] 2018-05-22 11:38:31,796 -- BPR fold [1] iter 122: loss = 368.36203, delta_loss = -7.8239217, learn_rate = 5.6875002E-8
[DEBUG] 2018-05-22 11:38:31,805 -- BPR fold [5] iter 121: loss = 283.63452, delta_loss = -0.27108845, learn_rate = 5.016375E-7
[DEBUG] 2018-05-22 11:38:31,809 -- BPR fold [9] iter 123: loss = 303.55133, delta_loss = -0.8079599, learn_rate = 5.971875E-8
[DEBUG] 2018-05-22 11:38:31,816 -- BPR fold [3] iter 122: loss = 283.4491, delta_loss = 5.06769, learn_rate = 5.2671936E-7
[DEBUG] 2018-05-22 11:38:31,836 -- BPR fold [8] iter 122: loss = 308.07294, delta_loss = 1.0377991, learn_rate = 1.3925954E-9
[DEBUG] 2018-05-22 11:38:31,848 -- BPR fold [7] iter 123: loss = 312.1868, delta_loss = -1.6184683, learn_rate = 1.3541667E-8
[DEBUG] 2018-05-22 11:38:31,887 -- BPR fold [6] iter 122: loss = 340.22446, delta_loss = -2.6111286, learn_rate = 1.2896826E-8
[DEBUG] 2018-05-22 11:38:31,894 -- BPR fold [4] iter 121: loss = 366.39142, delta_loss = 0.8405575, learn_rate = 6.315625E-10
[DEBUG] 2018-05-22 11:38:31,960 -- BPR fold [10] iter 120: loss = 362.20462, delta_loss = 6.1121087, learn_rate = 2.6525626E-9
[DEBUG] 2018-05-22 11:38:31,967 -- BPR fold [2] iter 122: loss = 325.7229, delta_loss = 0.5445224, learn_rate = 2.7083335E-8
[DEBUG] 2018-05-22 11:38:31,984 -- BPR fold [1] iter 123: loss = 366.01346, delta_loss = 2.3485656, learn_rate = 2.8437501E-8
[DEBUG] 2018-05-22 11:38:32,011 -- BPR fold [5] iter 122: loss = 280.96802, delta_loss = 2.6664834, learn_rate = 2.5081874E-7
[DEBUG] 2018-05-22 11:38:32,011 -- BPR fold [9] iter 124: loss = 306.37674, delta_loss = -2.8254209, learn_rate = 2.9859375E-8
[DEBUG] 2018-05-22 11:38:32,016 -- BPR fold [3] iter 123: loss = 285.37943, delta_loss = -1.9303374, learn_rate = 5.530554E-7
[DEBUG] 2018-05-22 11:38:32,020 -- BPR fold [7] iter 124: loss = 307.2607, delta_loss = 4.926091, learn_rate = 6.7708337E-9
[DEBUG] 2018-05-22 11:38:32,118 -- BPR fold [4] iter 122: loss = 369.07773, delta_loss = -2.686315, learn_rate = 6.6314065E-10
[DEBUG] 2018-05-22 11:38:32,127 -- BPR fold [8] iter 123: loss = 314.03223, delta_loss = -5.959287, learn_rate = 1.4622251E-9
[DEBUG] 2018-05-22 11:38:32,195 -- BPR fold [6] iter 123: loss = 333.42798, delta_loss = 6.7964926, learn_rate = 6.448413E-9
[DEBUG] 2018-05-22 11:38:32,277 -- BPR fold [10] iter 121: loss = 362.8946, delta_loss = -0.68997264, learn_rate = 2.7851907E-9
[DEBUG] 2018-05-22 11:38:32,278 -- BPR fold [3] iter 124: loss = 284.65646, delta_loss = 0.7229523, learn_rate = 2.765277E-7
[DEBUG] 2018-05-22 11:38:32,279 -- BPR fold [1] iter 124: loss = 366.2114, delta_loss = -0.19795768, learn_rate = 2.9859375E-8
[DEBUG] 2018-05-22 11:38:32,283 -- BPR fold [2] iter 123: loss = 325.34845, delta_loss = 0.37445793, learn_rate = 2.8437501E-8
[DEBUG] 2018-05-22 11:38:32,323 -- BPR fold [9] iter 125: loss = 305.80804, delta_loss = 0.56870383, learn_rate = 1.4929688E-8
[DEBUG] 2018-05-22 11:38:32,347 -- BPR fold [7] iter 125: loss = 312.55057, delta_loss = -5.289842, learn_rate = 7.1093753E-9
[DEBUG] 2018-05-22 11:38:32,360 -- BPR fold [5] iter 123: loss = 283.92447, delta_loss = -2.9564545, learn_rate = 2.6335968E-7
[DEBUG] 2018-05-22 11:38:32,403 -- BPR fold [8] iter 124: loss = 310.01297, delta_loss = 4.019259, learn_rate = 7.3111256E-10
[DEBUG] 2018-05-22 11:38:32,411 -- BPR fold [4] iter 123: loss = 368.17807, delta_loss = 0.8996396, learn_rate = 3.3157033E-10
[DEBUG] 2018-05-22 11:38:32,489 -- BPR fold [6] iter 124: loss = 338.22028, delta_loss = -4.792312, learn_rate = 6.7708337E-9
[DEBUG] 2018-05-22 11:38:32,529 -- BPR fold [2] iter 124: loss = 328.39087, delta_loss = -3.0424356, learn_rate = 2.9859375E-8
[DEBUG] 2018-05-22 11:38:32,545 -- BPR fold [10] iter 122: loss = 361.60208, delta_loss = 1.2925203, learn_rate = 1.3925954E-9
[DEBUG] 2018-05-22 11:38:32,568 -- BPR fold [1] iter 125: loss = 364.2004, delta_loss = 2.0109842, learn_rate = 1.4929688E-8
[DEBUG] 2018-05-22 11:38:32,594 -- BPR fold [9] iter 126: loss = 301.95316, delta_loss = 3.8548875, learn_rate = 1.5676171E-8
[DEBUG] 2018-05-22 11:38:32,612 -- BPR fold [3] iter 125: loss = 285.00015, delta_loss = -0.3436792, learn_rate = 2.9035405E-7
[DEBUG] 2018-05-22 11:38:32,685 -- BPR fold [5] iter 124: loss = 282.75558, delta_loss = 1.1688948, learn_rate = 1.3167984E-7
[DEBUG] 2018-05-22 11:38:32,701 -- BPR fold [7] iter 126: loss = 312.11118, delta_loss = 0.4393727, learn_rate = 3.5546877E-9
[DEBUG] 2018-05-22 11:38:32,740 -- BPR fold [8] iter 125: loss = 309.38657, delta_loss = 0.6263925, learn_rate = 7.676682E-10
[DEBUG] 2018-05-22 11:38:32,745 -- BPR fold [4] iter 124: loss = 368.33246, delta_loss = -0.15436442, learn_rate = 3.4814884E-10
[DEBUG] 2018-05-22 11:38:32,791 -- BPR fold [1] iter 126: loss = 364.4661, delta_loss = -0.2656849, learn_rate = 1.5676171E-8
[DEBUG] 2018-05-22 11:38:32,795 -- BPR fold [6] iter 125: loss = 338.9469, delta_loss = -0.72662944, learn_rate = 3.3854168E-9
[DEBUG] 2018-05-22 11:38:32,824 -- BPR fold [2] iter 125: loss = 323.44046, delta_loss = 4.9504056, learn_rate = 1.4929688E-8
[DEBUG] 2018-05-22 11:38:32,837 -- BPR fold [3] iter 126: loss = 285.751, delta_loss = -0.7508672, learn_rate = 1.4517703E-7
[DEBUG] 2018-05-22 11:38:32,855 -- BPR fold [10] iter 123: loss = 363.77032, delta_loss = -2.1682427, learn_rate = 1.4622251E-9
[DEBUG] 2018-05-22 11:38:32,861 -- BPR fold [9] iter 127: loss = 300.96783, delta_loss = 0.98533183, learn_rate = 1.645998E-8
[DEBUG] 2018-05-22 11:38:32,918 -- BPR fold [5] iter 125: loss = 283.40033, delta_loss = -0.6447545, learn_rate = 1.3826384E-7
[DEBUG] 2018-05-22 11:38:32,943 -- BPR fold [4] iter 125: loss = 368.18652, delta_loss = 0.14591202, learn_rate = 1.7407442E-10
[DEBUG] 2018-05-22 11:38:32,963 -- BPR fold [7] iter 127: loss = 311.06122, delta_loss = 1.0499609, learn_rate = 3.732422E-9
[DEBUG] 2018-05-22 11:38:32,976 -- BPR fold [8] iter 126: loss = 305.55008, delta_loss = 3.836497, learn_rate = 8.060516E-10
[DEBUG] 2018-05-22 11:38:33,023 -- BPR fold [6] iter 126: loss = 335.58005, delta_loss = 3.366878, learn_rate = 1.6927084E-9
[DEBUG] 2018-05-22 11:38:33,046 -- BPR fold [1] iter 127: loss = 359.8775, delta_loss = 4.5886016, learn_rate = 7.838086E-9
[DEBUG] 2018-05-22 11:38:33,051 -- BPR fold [2] iter 126: loss = 329.4371, delta_loss = -5.99664, learn_rate = 1.5676171E-8
[DEBUG] 2018-05-22 11:38:33,083 -- BPR fold [10] iter 124: loss = 362.1043, delta_loss = 1.6659963, learn_rate = 7.3111256E-10
[DEBUG] 2018-05-22 11:38:33,097 -- BPR fold [3] iter 127: loss = 283.32446, delta_loss = 2.4265463, learn_rate = 7.258851E-8
[DEBUG] 2018-05-22 11:38:33,102 -- BPR fold [9] iter 128: loss = 301.9217, delta_loss = -0.95385945, learn_rate = 1.728298E-8
[DEBUG] 2018-05-22 11:38:33,139 -- BPR fold [5] iter 126: loss = 282.2003, delta_loss = 1.20007, learn_rate = 6.913192E-8
[DEBUG] 2018-05-22 11:38:33,150 -- BPR fold [7] iter 128: loss = 315.34872, delta_loss = -4.287508, learn_rate = 3.919043E-9
[DEBUG] 2018-05-22 11:38:33,165 -- BPR fold [4] iter 126: loss = 366.06268, delta_loss = 2.1238427, learn_rate = 1.8277814E-10
[DEBUG] 2018-05-22 11:38:33,193 -- BPR fold [8] iter 127: loss = 311.50363, delta_loss = -5.953568, learn_rate = 8.463542E-10
[DEBUG] 2018-05-22 11:38:33,258 -- BPR fold [2] iter 127: loss = 329.4252, delta_loss = 0.01192556, learn_rate = 7.838086E-9
[DEBUG] 2018-05-22 11:38:33,275 -- BPR fold [6] iter 127: loss = 338.46573, delta_loss = -2.8856883, learn_rate = 1.7773438E-9
[DEBUG] 2018-05-22 11:38:33,263 -- BPR fold [1] iter 128: loss = 361.50095, delta_loss = -1.6234545, learn_rate = 8.22999E-9
[DEBUG] 2018-05-22 11:38:33,290 -- BPR fold [3] iter 128: loss = 282.18112, delta_loss = 1.1433525, learn_rate = 7.6217944E-8
[DEBUG] 2018-05-22 11:38:33,316 -- BPR fold [10] iter 125: loss = 365.23645, delta_loss = -3.132142, learn_rate = 7.676682E-10
[DEBUG] 2018-05-22 11:38:33,324 -- BPR fold [9] iter 129: loss = 305.48282, delta_loss = -3.5611348, learn_rate = 8.64149E-9
[DEBUG] 2018-05-22 11:38:33,357 -- BPR fold [5] iter 127: loss = 281.03973, delta_loss = 1.1605308, learn_rate = 7.258851E-8
[DEBUG] 2018-05-22 11:38:33,369 -- BPR fold [7] iter 129: loss = 308.48, delta_loss = 6.868717, learn_rate = 1.9595214E-9
[DEBUG] 2018-05-22 11:38:33,392 -- BPR fold [4] iter 127: loss = 361.7792, delta_loss = 4.283498, learn_rate = 1.9191705E-10
[DEBUG] 2018-05-22 11:38:33,405 -- BPR fold [8] iter 128: loss = 306.68976, delta_loss = 4.813864, learn_rate = 4.231771E-10
[DEBUG] 2018-05-22 11:38:33,479 -- BPR fold [2] iter 128: loss = 327.98648, delta_loss = 1.4387136, learn_rate = 8.22999E-9
[DEBUG] 2018-05-22 11:38:33,483 -- BPR fold [1] iter 129: loss = 365.895, delta_loss = -4.394025, learn_rate = 4.114995E-9
[DEBUG] 2018-05-22 11:38:33,493 -- BPR fold [6] iter 128: loss = 336.2473, delta_loss = 2.2183926, learn_rate = 8.886719E-10
[DEBUG] 2018-05-22 11:38:33,522 -- BPR fold [10] iter 126: loss = 361.2431, delta_loss = 3.9933403, learn_rate = 3.838341E-10
[DEBUG] 2018-05-22 11:38:33,534 -- BPR fold [3] iter 129: loss = 286.98532, delta_loss = -4.80422, learn_rate = 8.002884E-8
[DEBUG] 2018-05-22 11:38:33,559 -- BPR fold [9] iter 130: loss = 303.25037, delta_loss = 2.232446, learn_rate = 4.320745E-9
[DEBUG] 2018-05-22 11:38:33,564 -- BPR fold [5] iter 128: loss = 282.6883, delta_loss = -1.6485512, learn_rate = 7.6217944E-8
[DEBUG] 2018-05-22 11:38:33,598 -- BPR fold [7] iter 130: loss = 311.27408, delta_loss = -2.794054, learn_rate = 2.0574975E-9
[DEBUG] 2018-05-22 11:38:33,622 -- BPR fold [4] iter 128: loss = 367.69217, delta_loss = -5.912967, learn_rate = 2.015129E-10
[DEBUG] 2018-05-22 11:38:33,664 -- BPR fold [8] iter 129: loss = 310.63528, delta_loss = -3.945504, learn_rate = 4.4433596E-10
[DEBUG] 2018-05-22 11:38:33,696 -- BPR fold [6] iter 129: loss = 336.01422, delta_loss = 0.23311715, learn_rate = 9.331055E-10
[DEBUG] 2018-05-22 11:38:33,696 -- BPR fold [2] iter 129: loss = 328.01675, delta_loss = -0.03027561, learn_rate = 8.64149E-9
[DEBUG] 2018-05-22 11:38:33,716 -- BPR fold [1] iter 130: loss = 364.1313, delta_loss = 1.763706, learn_rate = 2.0574975E-9
[DEBUG] 2018-05-22 11:38:33,749 -- BPR fold [9] iter 131: loss = 304.8653, delta_loss = -1.6149321, learn_rate = 4.536782E-9
[DEBUG] 2018-05-22 11:38:33,755 -- BPR fold [10] iter 127: loss = 371.01743, delta_loss = -9.774321, learn_rate = 4.030258E-10
[DEBUG] 2018-05-22 11:38:33,762 -- BPR fold [3] iter 130: loss = 284.75708, delta_loss = 2.2282526, learn_rate = 4.001442E-8
[DEBUG] 2018-05-22 11:38:33,775 -- BPR fold [5] iter 129: loss = 284.11993, delta_loss = -1.43165, learn_rate = 3.8108972E-8
[DEBUG] 2018-05-22 11:38:33,806 -- BPR fold [4] iter 129: loss = 368.51874, delta_loss = -0.8265822, learn_rate = 1.0075645E-10
[DEBUG] 2018-05-22 11:38:33,832 -- BPR fold [7] iter 131: loss = 311.37228, delta_loss = -0.09820705, learn_rate = 1.0287488E-9
[DEBUG] 2018-05-22 11:38:33,851 -- BPR fold [3] iter 131: loss = 288.27707, delta_loss = -3.5199854, learn_rate = 4.201514E-8
[DEBUG] 2018-05-22 11:38:33,861 -- BPR fold [5] iter 130: loss = 282.92947, delta_loss = 1.1904792, learn_rate = 1.9054486E-8
[DEBUG] 2018-05-22 11:38:33,890 -- BPR fold [4] iter 130: loss = 364.98355, delta_loss = 3.5352063, learn_rate = 5.0378226E-11
[DEBUG] 2018-05-22 11:38:33,894 -- BPR fold [8] iter 130: loss = 310.0861, delta_loss = 0.54917467, learn_rate = 2.2216798E-10
[DEBUG] 2018-05-22 11:38:33,981 -- BPR fold [2] iter 130: loss = 324.02194, delta_loss = 3.9948003, learn_rate = 4.320745E-9
[DEBUG] 2018-05-22 11:38:33,987 -- BPR fold [1] iter 131: loss = 365.31522, delta_loss = -1.1839349, learn_rate = 2.1603725E-9
[DEBUG] 2018-05-22 11:38:33,999 -- BPR fold [3] iter 132: loss = 285.01154, delta_loss = 3.2655406, learn_rate = 2.100757E-8
[DEBUG] 2018-05-22 11:38:34,002 -- BPR fold [9] iter 132: loss = 299.63812, delta_loss = 5.2271776, learn_rate = 2.268391E-9
[DEBUG] 2018-05-22 11:38:34,017 -- BPR fold [5] iter 131: loss = 281.9048, delta_loss = 1.0246634, learn_rate = 2.000721E-8
[DEBUG] 2018-05-22 11:38:34,032 -- BPR fold [6] iter 130: loss = 341.08112, delta_loss = -5.066894, learn_rate = 9.797607E-10
[DEBUG] 2018-05-22 11:38:34,041 -- BPR fold [7] iter 132: loss = 310.16367, delta_loss = 1.2086135, learn_rate = 5.143744E-10
[DEBUG] 2018-05-22 11:38:34,089 -- BPR fold [8] iter 131: loss = 312.99548, delta_loss = -2.909394, learn_rate = 2.3327637E-10
[DEBUG] 2018-05-22 11:38:34,099 -- BPR fold [4] iter 131: loss = 365.07797, delta_loss = -0.09442161, learn_rate = 5.2897138E-11
[DEBUG] 2018-05-22 11:38:34,111 -- BPR fold [10] iter 128: loss = 366.7651, delta_loss = 4.2523236, learn_rate = 2.015129E-10
[DEBUG] 2018-05-22 11:38:34,208 -- BPR fold [9] iter 133: loss = 302.16107, delta_loss = -2.5229535, learn_rate = 2.3818107E-9
[DEBUG] 2018-05-22 11:38:34,215 -- BPR fold [1] iter 132: loss = 365.3446, delta_loss = -0.029394843, learn_rate = 1.0801863E-9
[DEBUG] 2018-05-22 11:38:34,232 -- BPR fold [3] iter 133: loss = 286.5592, delta_loss = -1.5476681, learn_rate = 2.2057948E-8
[DEBUG] 2018-05-22 11:38:34,268 -- BPR fold [2] iter 131: loss = 326.21558, delta_loss = -2.193619, learn_rate = 4.536782E-9
[DEBUG] 2018-05-22 11:38:34,282 -- BPR fold [5] iter 132: loss = 284.64194, delta_loss = -2.7371223, learn_rate = 2.100757E-8
[DEBUG] 2018-05-22 11:38:34,300 -- BPR fold [7] iter 133: loss = 308.709, delta_loss = 1.4546341, learn_rate = 5.4009314E-10
[DEBUG] 2018-05-22 11:38:34,308 -- BPR fold [6] iter 131: loss = 339.65744, delta_loss = 1.4236763, learn_rate = 4.8988036E-10
[DEBUG] 2018-05-22 11:38:34,334 -- BPR fold [4] iter 132: loss = 364.47028, delta_loss = 0.6076946, learn_rate = 2.6448569E-11
[DEBUG] 2018-05-22 11:38:34,405 -- BPR fold [10] iter 129: loss = 368.4383, delta_loss = -1.6731849, learn_rate = 2.1158855E-10
[DEBUG] 2018-05-22 11:38:34,431 -- BPR fold [8] iter 132: loss = 313.05038, delta_loss = -0.054881472, learn_rate = 1.1663819E-10
[DEBUG] 2018-05-22 11:38:34,487 -- BPR fold [3] iter 134: loss = 287.007, delta_loss = -0.44779232, learn_rate = 1.1028974E-8
[DEBUG] 2018-05-22 11:38:34,514 -- BPR fold [1] iter 133: loss = 364.30652, delta_loss = 1.0380828, learn_rate = 5.4009314E-10
[DEBUG] 2018-05-22 11:38:34,539 -- BPR fold [2] iter 132: loss = 328.12866, delta_loss = -1.9130872, learn_rate = 2.268391E-9
[DEBUG] 2018-05-22 11:38:34,549 -- BPR fold [5] iter 133: loss = 280.3233, delta_loss = 4.3186207, learn_rate = 1.0503785E-8
[DEBUG] 2018-05-22 11:38:34,558 -- BPR fold [9] iter 134: loss = 300.93665, delta_loss = 1.2244412, learn_rate = 1.1909054E-9
[DEBUG] 2018-05-22 11:38:34,575 -- BPR fold [6] iter 132: loss = 332.5276, delta_loss = 7.1298323, learn_rate = 5.143744E-10
[DEBUG] 2018-05-22 11:38:34,595 -- BPR fold [4] iter 133: loss = 367.2465, delta_loss = -2.7762234, learn_rate = 2.7770997E-11
[DEBUG] 2018-05-22 11:38:34,607 -- BPR fold [7] iter 134: loss = 309.77853, delta_loss = -1.069493, learn_rate = 5.6709776E-10
[DEBUG] 2018-05-22 11:38:34,630 -- BPR fold [10] iter 130: loss = 360.48053, delta_loss = 7.957779, learn_rate = 1.05794276E-10
[DEBUG] 2018-05-22 11:38:34,702 -- BPR fold [8] iter 133: loss = 306.56656, delta_loss = 6.4838223, learn_rate = 5.831909E-11
[DEBUG] 2018-05-22 11:38:34,800 -- BPR fold [3] iter 135: loss = 287.6785, delta_loss = -0.67151546, learn_rate = 5.514487E-9
[DEBUG] 2018-05-22 11:38:34,817 -- BPR fold [5] iter 134: loss = 280.67352, delta_loss = -0.35021076, learn_rate = 1.1028974E-8
[DEBUG] 2018-05-22 11:38:34,832 -- BPR fold [1] iter 134: loss = 366.5013, delta_loss = -2.194776, learn_rate = 5.6709776E-10
[DEBUG] 2018-05-22 11:38:34,845 -- BPR fold [6] iter 133: loss = 338.81207, delta_loss = -6.2844725, learn_rate = 5.4009314E-10
[DEBUG] 2018-05-22 11:38:34,870 -- BPR fold [9] iter 135: loss = 300.91388, delta_loss = 0.02275705, learn_rate = 1.2504506E-9
[DEBUG] 2018-05-22 11:38:34,877 -- BPR fold [2] iter 133: loss = 332.25827, delta_loss = -4.129628, learn_rate = 1.1341955E-9
[DEBUG] 2018-05-22 11:38:34,884 -- BPR fold [7] iter 135: loss = 311.0764, delta_loss = -1.2978532, learn_rate = 2.8354888E-10
[DEBUG] 2018-05-22 11:38:34,932 -- BPR fold [4] iter 134: loss = 367.87106, delta_loss = -0.6245657, learn_rate = 1.3885499E-11
[DEBUG] 2018-05-22 11:38:35,023 -- BPR fold [8] iter 134: loss = 313.1625, delta_loss = -6.595943, learn_rate = 6.1235045E-11
[DEBUG] 2018-05-22 11:38:35,029 -- BPR fold [10] iter 131: loss = 364.91165, delta_loss = -4.43113, learn_rate = 1.1108399E-10
[DEBUG] 2018-05-22 11:38:35,070 -- BPR fold [5] iter 135: loss = 282.07452, delta_loss = -1.4010187, learn_rate = 5.514487E-9
[DEBUG] 2018-05-22 11:38:35,077 -- BPR fold [1] iter 135: loss = 365.67514, delta_loss = 0.8261635, learn_rate = 2.8354888E-10
[DEBUG] 2018-05-22 11:38:35,080 -- BPR fold [6] iter 134: loss = 337.81683, delta_loss = 0.9952448, learn_rate = 2.7004657E-10
[DEBUG] 2018-05-22 11:38:35,089 -- BPR fold [3] iter 136: loss = 284.06, delta_loss = 3.6185093, learn_rate = 2.7572435E-9
[DEBUG] 2018-05-22 11:38:35,114 -- BPR fold [7] iter 136: loss = 305.6134, delta_loss = 5.462962, learn_rate = 1.4177444E-10
[DEBUG] 2018-05-22 11:38:35,122 -- BPR fold [9] iter 136: loss = 301.46783, delta_loss = -0.55394995, learn_rate = 1.3129732E-9
[DEBUG] 2018-05-22 11:38:35,127 -- BPR fold [2] iter 134: loss = 331.05573, delta_loss = 1.2025697, learn_rate = 5.6709776E-10
[DEBUG] 2018-05-22 11:38:35,196 -- BPR fold [4] iter 135: loss = 366.3802, delta_loss = 1.4908515, learn_rate = 6.9427493E-12
[DEBUG] 2018-05-22 11:38:35,198 -- BPR fold [10] iter 132: loss = 368.65164, delta_loss = -3.7400048, learn_rate = 5.5541995E-11
[DEBUG] 2018-05-22 11:38:35,211 -- BPR fold [8] iter 135: loss = 313.7206, delta_loss = -0.5581235, learn_rate = 3.0617522E-11
[DEBUG] 2018-05-22 11:38:35,290 -- BPR fold [5] iter 136: loss = 280.75287, delta_loss = 1.3216605, learn_rate = 2.7572435E-9
[DEBUG] 2018-05-22 11:38:35,295 -- BPR fold [6] iter 135: loss = 337.32538, delta_loss = 0.49143192, learn_rate = 2.8354888E-10
[DEBUG] 2018-05-22 11:38:35,296 -- BPR fold [3] iter 137: loss = 288.1847, delta_loss = -4.1246877, learn_rate = 2.8951057E-9
[DEBUG] 2018-05-22 11:38:35,304 -- BPR fold [2] iter 135: loss = 327.56012, delta_loss = 3.4955952, learn_rate = 5.954527E-10
[DEBUG] 2018-05-22 11:38:35,318 -- BPR fold [1] iter 136: loss = 368.29648, delta_loss = -2.621345, learn_rate = 2.9772634E-10
[DEBUG] 2018-05-22 11:38:35,342 -- BPR fold [9] iter 137: loss = 302.3723, delta_loss = -0.9044744, learn_rate = 6.564866E-10
[DEBUG] 2018-05-22 11:38:35,362 -- BPR fold [10] iter 133: loss = 365.08478, delta_loss = 3.5668824, learn_rate = 2.7770997E-11
